 2020 10:00:42 AM,383.81,-42159.85,-24.88
 2020 10:00:45 PM,-39670.19,14233.36,-426.32
 2020 10:00:55 AM,-11039.91,24270.5,-791.84
 2020 10:00:57 PM,2635.83,-1355.27,6944.28
 2020 10:00:59 AM,-13988.78,-39776.84,-1.9
 2020 10:01:03 PM,2794.01,-1915.01,6998.46
 2020 10:01:11 PM,3044.69,-2142.99,6903.32
 2020 10:01:15 PM,2703.16,-1826.71,7189.69
 2020 10:01:39 PM,-2742.75,-6204.76,0.02
 2020 10:01:44 AM,3143.07,6422.42,0.05
 2020 10:01:47 PM,-1808.74,-6990.4,0.03
 2020 10:01:55 AM,14441.32,0.01,-4.29
 2020 10:01:58 PM,2681.62,-378.7,7348.13
 2020 10:02:03 PM,4125.76,5689.73,0.04
 2020 10:02:22 AM,11794.74,-40480.08,0
 2020 10:02:27 AM,17323.41,35363.07,0.08
 2020 10:02:46 PM,5370.12,-4730.71,0.03
 2020 10:02:47 AM,-3201.56,2025.06,6758.42
 2020 10:03:06 AM,7012.61,-1283.27,0.04
 2020 10:03:09 PM,1475.26,7005.71,0.04
 2020 10:03:10 AM,2030.42,-7578.46,0.01
 2020 10:03:21 AM,2255.45,6504.07,0.03
 2020 10:03:24 PM,6964.67,-1552.55,0.04
 2020 10:03:27 AM,-8212.61,8714.21,0.1
 2020 10:03:30 PM,2762.85,6417.6,0.04
 2020 10:03:31 PM,245.16,-5024.87,6041.97
 2020 10:03:34 AM,372.45,6939.95,0.04
 2020 10:03:35 AM,5548.8,-4518.47,0.04
 2020 10:03:36 PM,2303.61,-1339.52,6817.32
 2020 10:03:43 PM,-6357.3,-3484.97,0.03
 2020 10:03:45 PM,3237.09,-1694.21,6862.16
 2020 10:03:46 PM,3962.62,-6172.7,0
 2020 10:03:58 PM,2952.53,-258.33,7320.73
 2020 10:04:05 AM,4847.74,-5311.84,0.03
 2020 10:04:09 PM,3971.84,-6167.05,-0.02
 2020 10:04:17 PM,-26319,1217.3,0.03
 2020 10:04:18 AM,-11239.34,-920.15,0.06
 2020 10:04:19 AM,5014.72,-5030.51,0.04
 2020 10:04:36 AM,-3744.52,7631.5,0.02
 2020 10:04:50 AM,-1463.74,6878.19,0.04
 2020 10:04:57 PM,2960.78,-1700.07,7072.26
 2020 10:05:22 PM,7598.81,1737.95,0.04
 2020 10:05:26 PM,-5406.2,4236.15,0
 2020 10:05:37 AM,1190.16,6775.89,0.04
 2020 10:05:41 AM,774.89,7721.76,879.18
 2020 10:05:42 PM,-23754.71,34821.27,992.24
 2020 10:05:51 PM,-2731.24,-7190.17,1493.05
 2020 10:05:57 PM,-41137.12,-10966.67,-1119.59
 2020 10:05:57 PM,-24486.69,34398.76,323.41
 2020 10:05:58 AM,-910.41,-6911.92,0.04
 2020 10:06:14 PM,4193.91,200.11,6589.24
 2020 10:06:20 AM,-800.86,-6924.36,0.03
 2020 10:06:33 AM,662.59,7732.02,1376.84
 2020 10:06:34 PM,917.33,7190.81,0.04
 2020 10:06:52 AM,7460.63,-2361.69,-0.02
 2020 10:06:54 PM,3542.61,-2160.03,6753.29
 2020 10:07:03 AM,5330.4,-4771.02,0.01
 2020 10:07:25 AM,4979.19,4825.16,0
 2020 10:07:39 PM,3574.49,809.6,6255.81
 2020 10:07:53 PM,-41835.18,5223.64,-1351.54
 2020 10:07:54 AM,-7121.62,521.2,3219.17
 2020 10:07:58 PM,5120.01,-5184.79,0.03
 2020 10:08:02 AM,5718.85,-4058.95,0.01
 2020 10:08:26 AM,5661.46,-4583,0.04
 2020 10:08:42 AM,-2440.65,-42080.41,-49.51
 2020 10:08:42 AM,419.18,-42144.29,-60.23
 2020 10:08:42 AM,368.23,-42152.55,-42.11
 2020 10:08:42 AM,-5454.98,-41801.46,-17.71
 2020 10:08:42 AM,-1082.83,-42141.12,-5.86
 2020 10:08:42 AM,-1763.17,-42117.15,383.2
 2020 10:08:42 AM,-334.31,-42161.9,-6.45
 2020 10:08:49 AM,7832.53,-17961.51,0.02
 2020 10:08:50 PM,-1005.12,-4239.38,6518.85
 2020 10:09:03 PM,3694.86,-1409.65,5570.36
 2020 10:09:20 AM,901.87,6811.51,0.03
 2020 10:09:23 AM,6298.87,-2816.37,0.03
 2020 10:09:23 PM,-2365.24,-6804,0.03
 2020 10:09:41 PM,6027.28,4937.92,0.04
 2020 10:09:54 PM,-2308.22,-7349.5,1487.4
 2020 10:10:07 AM,-3930.67,3039.54,5413.19
 2020 10:10:24 PM,2954.79,697.62,6800.99
 2020 10:10:30 AM,5514.55,-4354.78,0.03
 2020 10:10:37 PM,6973.43,-1860.17,0.04
 2020 10:10:42 AM,6984.24,-129.24,0.02
 2020 10:10:45 AM,-2050.51,-6712.92,0.04
 2020 10:10:52 AM,-3629.45,3785.77,4439.53
 2020 10:11:04 AM,3402.39,7284.89,965.49
 2020 10:11:16 PM,4239.46,-133.07,5911.98
 2020 10:11:17 PM,3710.46,-162.73,6355.77
 2020 10:11:30 PM,-2155.22,-6787.26,0.03
 2020 10:11:34 PM,2780.73,-2034.22,6980.32
 2020 10:11:54 AM,-2821.63,1093.2,7159.92
 2020 10:11:58 AM,30228.73,-29330.55,25.78
 2020 10:12:00 AM,945.39,6943.4,0.12
 2020 10:12:01 PM,5171.87,2445.26,5394.11
 2020 10:12:02 AM,-3083.12,2259.97,6824.75
 2020 10:12:05 PM,3245.36,-2028.08,6772.8
 2020 10:12:07 PM,-2223.87,-2084.16,7141.86
 2020 10:12:15 PM,-1836.87,-7012.07,866.31
 2020 10:12:28 PM,-3276.08,-6750.05,810.6
 2020 10:12:31 PM,1998.61,6596.9,0.04
 2020 10:12:40 PM,4600.87,-911.04,6301.45
 2020 10:12:42 AM,21400.2,13932.39,-421.04
 2020 10:12:43 PM,7018.95,-1351.95,1871.67
 2020 10:12:48 PM,-15973.51,-19540.83,0.05
 2020 10:12:59 PM,7216.9,-619.41,0.04
 2020 10:13:05 AM,556.63,7179.44,0.04
 2020 10:13:10 PM,2257.59,298.63,6784.15
 2020 10:13:20 PM,2313.01,-2523.02,6501.48
 2020 10:13:34 AM,6280.31,3447.79,0.03
 2020 10:13:36 PM,6134.63,3800.09,0.03
 2020 10:13:37 AM,2514.03,6416.99,0.03
 2020 10:13:39 PM,3600.34,-1400.7,6282.49
 2020 10:13:43 AM,5362.73,-4701.24,0.03
 2020 10:13:56 PM,6959.07,632.54,3581.65
 2020 10:14:07 AM,2561.71,6361.32,0.03
 2020 10:14:11 PM,-2320.33,-6817.62,1389.02
 2020 10:14:17 PM,1711.61,6884.26,0.03
 2020 10:14:19 AM,-5271.88,-4517.1,-0.02
 2020 10:14:35 PM,6263.37,1769.95,4389.97
 2020 10:14:44 PM,2887.02,-704.85,7255.33
 2020 10:14:53 AM,1866.33,6489.74,1263.03
 2020 10:15:01 PM,5163.61,3381.5,3107.51
 2020 10:15:51 AM,36579.87,-21035.69,-1816.3
 2020 10:16:00 AM,6820.63,4345.12,0.04
 2020 10:16:08 PM,-6977.32,-352.85,0
 2020 10:16:11 PM,3645.29,-1097.49,6802.95
 2020 10:16:17 PM,3387.31,961.95,6969.22
 2020 10:16:19 AM,1862.49,6629.82,0.04
 2020 10:16:23 AM,-4975.99,-5307.46,-0.01
 2020 10:16:33 PM,3150.98,4499.44,5611.73
 2020 10:16:37 AM,6713.36,632.47,0.02
 2020 10:16:42 AM,-13013.13,-40098.06,19.77
 2020 10:16:42 AM,-5425.38,-41812.65,-14.79
 2020 10:16:42 AM,-10681.08,-41155.27,267.51
 2020 10:16:51 AM,941.71,6808.03,0.04
 2020 10:16:57 PM,-13.74,-7298.48,0.03
 2020 10:16:59 PM,1447.68,-2370.01,7307.69
 2020 10:17:01 PM,-33477.13,25872.4,586.24
 2020 10:17:04 PM,-5043,-5291.83,0.03
 2020 10:17:14 PM,4737.94,-710.9,6136.51
 2020 10:17:23 PM,-34110.23,24795.91,1317.1
 2020 10:17:38 PM,3547.3,1616.23,6788.98
 2020 10:17:57 AM,29220.83,-30318.34,-1774.4
 2020 10:18:06 AM,7038.95,-1304.2,0.03
 2020 10:18:06 PM,-1932.71,-2422.61,6640.79
 2020 10:18:19 PM,4038.68,927.98,6652.11
 2020 10:18:26 AM,1738.4,6648.5,0.03
 2020 10:18:27 PM,2979.2,-454.44,7236
 2020 10:18:30 AM,40976.46,-14743.5,-2111.13
 2020 10:18:31 AM,2285.22,6493.31,0.04
 2020 10:18:55 PM,2686.29,-1208.3,7254.01
 2020 10:19:09 AM,40966.27,5462.36,-8077.62
 2020 10:19:12 AM,-544.78,-7786.16,8701.63
 2020 10:19:34 AM,5733.79,-4086.42,0.04
 2020 10:19:44 PM,2522.78,457.92,7085.41
 2020 10:19:45 AM,40704.32,-10940.9,-1301.88
 2020 10:19:46 PM,-37424.72,19286.94,-2166.05
 2020 10:19:48 AM,332.74,6846.67,0.04
 2020 10:19:56 AM,-4877.12,5377.78,0.04
 2020 10:20:00 AM,40845.95,-10376.28,-470.47
 2020 10:20:10 AM,1738.84,6647.88,0.04
 2020 10:20:27 AM,33892.28,-25062.42,-18.84
 2020 10:20:27 AM,33799.22,-25207.25,-25.8
 2020 10:20:28 PM,-5004.42,-4695.32,0.03
 2020 10:20:34 PM,4454.99,2383.4,5459.78
 2020 10:20:43 PM,-3833.62,-6047.49,0.04
 2020 10:20:44 PM,6144.67,1949.99,2987.98
 2020 10:21:03 PM,3947.76,1194.21,6586.81
 2020 10:21:05 PM,4727.67,1871.74,5872.11
 2020 10:21:09 PM,-2940.79,-6725.4,1520.91
 2020 10:21:20 AM,35330.1,-23011.44,-29.63
 2020 10:21:24 AM,-6969.47,386.17,0.04
 2020 10:21:28 PM,-11587.14,-6037.74,21931.51
 2020 10:21:35 AM,1862.95,6629.76,0.05
 2020 10:21:36 AM,1289.41,6858.44,0.03
 2020 10:21:39 PM,4853.55,-277.36,6178.58
 2020 10:21:49 AM,5521.06,4608.68,0.09
 2020 10:21:55 PM,-3116.27,-6975.07,1438.27
 2020 10:22:17 PM,-2745.44,-6730.92,0.03
 2020 10:22:50 AM,-6061.7,-3829.34,0.04
 2020 10:22:50 AM,37258.39,-19727.64,-5.25
 2020 10:22:50 PM,-22022.58,12436,-3377.13
 2020 10:22:52 AM,1916.76,6748.25,-0.02
 2020 10:22:58 PM,316.68,-4768.19,6195.53
 2020 10:23:01 AM,25783.26,-17243.91,0.06
 2020 10:23:09 AM,6789.88,8774.51,-22923.06
 2020 10:23:21 PM,3017.59,-1764.58,7009.17
 2020 10:23:24 AM,42544.68,-1202.63,-1819.3
 2020 10:23:46 AM,2445.34,6436.44,0.03
 2020 10:23:46 AM,2445.34,6436.44,0.03
 2020 10:23:48 PM,-41245.79,8903.88,-2612.29
 2020 10:23:51 AM,38461.55,-17267.42,-22.19
 2020 10:23:55 PM,3556.32,-6114.56,0.03
 2020 10:24:05 AM,2407.78,6434.48,0.05
 2020 10:24:05 PM,3601.14,961.47,6842.09
 2020 10:24:10 AM,3515.73,10390.15,0
 2020 10:24:10 AM,3515.73,10390.15,0
 2020 10:24:15 AM,6302.97,-2808.22,0.04
 2020 10:24:24 PM,4453.07,-673.06,5813.56
 2020 10:24:35 AM,3445.46,6149.89,0.02
 2020 10:24:36 AM,-2933.83,2477.65,6748.36
 2020 10:24:36 AM,39292.3,-15138.34,1905.65
 2020 10:24:36 AM,39404.58,-15303.03,2218.02
 2020 10:24:40 AM,-8559.35,-1288.44,2471.67
 2020 10:24:42 AM,-14605.36,-39538.73,-40.94
 2020 10:24:42 AM,-19281.14,-37488.81,-14.12
 2020 10:24:42 AM,-21847.43,-36563.81,-1645.12
 2020 10:24:42 AM,22439.42,-11666.94,-437.3
 2020 10:24:42 AM,-16094.3,-38961.68,502.62
 2020 10:24:42 AM,-17458.2,-38374.95,-14.82
 2020 10:24:42 AM,-14605.36,-39538.73,-40.94
 2020 10:24:42 AM,-18036.05,-38011.51,-2712.8
 2020 10:24:44 AM,39445.17,-14774.91,2082.93
 2020 10:24:50 PM,3332.62,-1916.37,6858.61
 2020 10:24:50 PM,-3362.19,-6407.37,0
 2020 10:24:51 AM,39542.89,-14612.67,-6.4
 2020 10:24:59 AM,39672.74,-14129.77,1610.59
 2020 10:25:08 AM,-5199.07,-4601.44,-0.02
 2020 10:25:10 AM,2249.77,6505.11,0.05
 2020 10:25:10 AM,569.51,6995.12,0.05
 2020 10:25:11 PM,2377.72,-1941.72,7156.6
 2020 10:25:18 AM,410.04,7365.82,0.01
 2020 10:25:21 AM,41214.4,-13354.08,1956.26
 2020 10:25:21 AM,40026.18,-13261.73,74.35
 2020 10:25:21 AM,40037.06,-13156.49,-27.17
 2020 10:25:29 AM,-5198.58,-4601.98,-0.01
 2020 10:25:34 AM,-7182,697.53,3266.76
 2020 10:25:41 PM,5512.01,-5510.41,0.04
 2020 10:25:45 AM,7335.22,-144.58,0.03
 2020 10:25:59 PM,5561.94,1849.76,5293.88
 2020 10:26:06 AM,40450.62,-11451.4,2149.85
 2020 10:26:26 PM,3718.47,-1461.75,6760.13
 2020 10:26:40 AM,41433.27,7538.62,-569.36
 2020 10:26:44 AM,41056.33,-9645.86,-299.2
 2020 10:26:44 AM,41006.58,-9744.68,-56.54
 2020 10:26:44 AM,41015.93,-9780.87,-72.61
 2020 10:26:46 AM,1723.68,6650.82,0.04
 2020 10:26:59 AM,41165.1,-8985.67,-1412.94
 2020 10:27:05 AM,2014.81,6767.27,0.11
 2020 10:27:13 AM,7038.48,-1305.7,0.05
 2020 10:27:19 PM,443.24,6938.28,0.05
 2020 10:27:28 PM,3661.86,-769.18,6816.11
 2020 10:27:36 PM,3188.1,-1595.43,6919.74
 2020 10:27:41 AM,-8138.96,-2002.7,0.03
 2020 10:27:41 PM,-42131.36,-1823.82,-427.52
 2020 10:27:46 PM,3083.19,-624.77,7171.87
 2020 10:27:48 AM,668.42,6967.5,0.03
 2020 10:28:04 PM,3352.13,-413.07,7092.82
 2020 10:28:26 PM,-42142.15,-3842.12,-1704.92
 2020 10:28:37 AM,27417.31,-5321.58,486.1
 2020 10:28:46 AM,5632.02,4684.7,0.03
 2020 10:29:01 PM,-5502.97,-4793.33,0.03
 2020 10:29:16 PM,-5446.05,-4858.26,0.02
 2020 10:29:31 AM,-2413.33,1094.93,6557.29
 2020 10:29:50 PM,-28757.7,7014.81,0.01
 2020 10:29:51 PM,1223.1,-7333.54,0.04
 2020 10:30:01 PM,5205.53,-5802.35,0.04
 2020 10:30:24 PM,-7133.69,-1362.78,0.03
 2020 10:30:26 AM,38748.59,17754.43,-1079.67
 2020 10:30:30 PM,-7232.33,-946.36,0.04
 2020 10:30:38 AM,40034.42,720.29,-2154.54
 2020 10:30:42 PM,-38391.5,18042.15,-2394
 2020 10:30:50 AM,1737.93,6648.72,0.04
 2020 10:30:55 AM,-10656.74,-6037.81,-22378.32
 2020 10:31:00 AM,42121.48,1996.16,37.73
 2020 10:31:05 AM,5661.28,-4250.22,-0.1
 2020 10:31:15 AM,42028.44,2699.94,2073.01
 2020 10:31:23 AM,42045.25,3132.8,21.82
 2020 10:31:29 AM,-6771.63,2092.11,0.02
 2020 10:31:29 PM,-135.91,-7652.78,1431.77
 2020 10:31:31 AM,42029.65,3309.95,-157.82
 2020 10:31:31 AM,42029.65,3309.95,-157.82
 2020 10:31:32 PM,2943.58,245.06,7245.4
 2020 10:31:33 AM,-7170.93,444.91,0.05
 2020 10:31:35 PM,23.42,-7304.91,766.52
 2020 10:31:37 AM,-4491.68,4750.85,2569.9
 2020 10:31:37 PM,2751.19,-347.85,7296.21
 2020 10:31:42 PM,-36161.6,22021.19,-1471
 2020 10:31:42 PM,-38349.39,17650.54,-1747.79
 2020 10:31:43 AM,-481.91,-6894.81,0.03
 2020 10:31:46 AM,-5164.5,3551.97,3886.16
 2020 10:31:46 PM,2932.98,787.81,7223.36
 2020 10:31:55 PM,-26036.1,33196.54,-1005.56
 2020 10:32:04 AM,2745.08,6506.18,0.08
 2020 10:32:16 AM,41786.19,5481.5,360.95
 2020 10:32:19 AM,-40275.99,11826.21,-4086.41
 2020 10:32:23 AM,41771.79,5693.4,22.4
 2020 10:32:23 AM,41744.47,5907.25,34.13
 2020 10:32:36 PM,-28425.82,-22182.72,21769.12
 2020 10:32:47 AM,5111.8,-5063.06,0.04
 2020 10:32:47 PM,-23989.08,34685.05,0.51
 2020 10:32:53 AM,41720.25,7094.49,68.67
 2020 10:32:58 AM,-1063.36,2868.25,6177.3
 2020 10:33:03 AM,5992.33,-3698.26,0.05
 2020 10:33:12 AM,-2360.88,7387.01,-0.02
 2020 10:33:34 AM,5112.9,4633.19,0.02
 2020 10:33:48 AM,6966.78,2185.83,0.03
 2020 10:33:48 PM,-2015.96,-6828.51,829.18
 2020 10:33:54 AM,40944.17,9712.59,1791.73
 2020 10:33:58 PM,4806.45,-389.58,6168.42
 2020 10:34:06 PM,-421.36,-7736.3,810.16
 2020 10:34:09 AM,40828.09,10417.84,1577.35
 2020 10:34:11 AM,617.55,6715.73,1292.69
 2020 10:34:16 AM,40648.48,10936.25,-2416.54
 2020 10:34:28 PM,-37662.07,-19664.14,-792.84
 2020 10:34:30 PM,2273.73,-1594.9,7274.46
 2020 10:34:33 AM,-11751.98,16233.86,-755.08
 2020 10:34:39 AM,5512.33,-4581.04,0.04
 2020 10:34:51 PM,-36974.26,-20460.33,-1597.9
 2020 10:34:51 PM,-37404.24,-21122.8,-1281.97
 2020 10:34:56 AM,3070.46,2695.45,5789.97
 2020 10:34:57 AM,20744.43,14822.96,1120.42
 2020 10:34:58 AM,2723.32,9605.98,0.04
 2020 10:35:06 PM,-36692.6,-21282.33,-666.57
 2020 10:35:25 AM,3160.74,6259.31,0.04
 2020 10:35:31 PM,-640.99,-7608.08,1468.53
 2020 10:35:35 AM,387.19,6942.53,0.03
 2020 10:35:38 AM,-896.07,-6913.88,0.03
 2020 10:36:03 AM,5820.62,4923.61,0.03
 2020 10:36:07 PM,-1758.25,-7085.28,854.42
 2020 10:36:07 PM,-6979.4,-2389.46,0.04
 2020 10:36:13 AM,-2450.92,-6378.11,0.03
 2020 10:36:23 AM,7039.14,-1305.07,0.04
 2020 10:36:40 AM,-4969.65,-5310.18,0.07
 2020 10:36:41 AM,728.17,-7723.96,0.03
 2020 10:36:44 AM,-21980.49,-12446.05,3848.64
 2020 10:36:44 PM,-34348.53,-25007.48,-2139.66
 2020 10:36:47 AM,38407.37,17320.22,2195.29
 2020 10:36:54 AM,2056.5,6829.05,0.04
 2020 10:36:57 AM,6473.96,-2800.17,0.04
 2020 10:37:10 AM,6302.66,-2809.45,0.04
 2020 10:37:22 PM,-33304.93,-26359.5,-1175.24
 2020 10:37:22 PM,-32982.33,-26268.47,1392.97
 2020 10:37:22 PM,-33043.93,-26190.39,21.99
 2020 10:37:25 AM,37907.43,19148.83,543.11
 2020 10:37:28 PM,-1059.31,-7605.23,801.59
 2020 10:37:31 AM,5577.92,-4357.2,0.04
 2020 10:37:41 PM,-39192.02,-10709.24,11662.44
 2020 10:37:56 PM,-833.41,-7440.42,856.49
 2020 10:38:07 AM,-2412.44,-6390.33,0.04
 2020 10:38:21 AM,1285.78,6866.94,0.33
 2020 10:38:27 PM,2840.45,-1827.88,6551.93
 2020 10:38:29 AM,30752.39,28847.3,2.31
 2020 10:38:33 PM,-262.81,-7222.86,0.04
 2020 10:38:37 PM,-31005.03,-29177.18,314.16
 2020 10:38:41 PM,-5143.63,-5221.26,0.03
 2020 10:38:53 PM,6790.18,-1110.03,0.03
 2020 10:38:57 AM,-39229.94,-16169.25,1770.88
 2020 10:38:57 AM,-39162.62,-16078.52,-800.99
 2020 10:39:00 AM,-6112.45,-2464.41,4219.03
 2020 10:39:01 PM,2633.31,720.24,6804.5
 2020 10:39:07 PM,-29740.05,-29882.93,559.16
 2020 10:39:10 PM,3099.33,1378.61,7019.46
 2020 10:39:31 AM,3453.37,6556.91,0.01
 2020 10:39:36 PM,4573.16,-687.51,6237.75
 2020 10:39:37 AM,2004.19,8020.93,0.02
 2020 10:39:40 AM,-2450.21,-6378.51,0.04
 2020 10:39:42 PM,-41495.04,7410.82,-704.82
 2020 10:39:42 PM,-41511.57,6574.35,-1542.01
 2020 10:39:48 AM,-11386.56,1351.93,0.06
 2020 10:39:55 PM,3096.26,-1057.61,7114.72
 2020 10:40:03 AM,33897.47,25088.87,13.95
 2020 10:40:03 PM,-28689.1,7257.79,0.01
 2020 10:40:10 AM,6303.16,-2806.52,0.05
 2020 10:40:12 AM,14441.19,-0.02,-1.72
 2020 10:40:19 PM,-5732.21,-3852.96,0.04
 2020 10:40:22 AM,-3170.91,2030.29,6908.61
 2020 10:40:23 AM,-5296.76,4470.76,0.03
 2020 10:40:33 AM,32974.65,26280.53,-56.15
 2020 10:40:41 AM,-3372.06,-6174.64,0.03
 2020 10:40:45 PM,1425.41,-7144.42,0.03
 2020 10:40:49 PM,-5547.17,-4695.84,0.04
 2020 10:40:56 AM,32434.23,26947.23,-20.25
 2020 10:40:56 PM,3164.92,311.94,7156.42
 2020 10:41:02 AM,-7611.5,-176.86,1652.48
 2020 10:41:06 AM,136.78,7168.71,0.08
 2020 10:41:07 AM,402.49,6941.01,0.04
 2020 10:41:22 AM,4616.53,6671.51,0.02
 2020 10:41:26 AM,31497.04,28019.58,1.04
 2020 10:41:30 AM,6360.17,-2988.21,0.05
 2020 10:41:41 AM,6733.52,1119.19,0.03
 2020 10:41:41 AM,31245.64,28635.78,1719.5
 2020 10:41:52 AM,16215.55,38897.42,2048.77
 2020 10:42:00 PM,838.46,-7095.81,0.04
 2020 10:42:11 AM,-657.59,-7019.47,0.03
 2020 10:42:20 AM,9,7155.34,0.05
 2020 10:42:34 PM,2245.26,-757.42,7392.9
 2020 10:42:35 PM,3148.23,321.92,7160.81
 2020 10:42:40 PM,3252.7,-1655.42,6825.81
 2020 10:43:07 AM,-21162,-13396.5,4856.4
 2020 10:43:14 AM,6309.21,-2792.6,0.04
 2020 10:43:15 PM,2999.07,-1592.57,7085.26
 2020 10:43:33 AM,5750.1,-4122.85,0.03
 2020 10:43:47 AM,837.81,-5126.66,4544.08
 2020 10:43:50 PM,-2172.48,-7494.71,854.84
 2020 10:43:59 AM,2003.23,6897.75,0.1
 2020 10:44:09 AM,-1639.05,-6707.17,0.03
 2020 10:44:19 AM,25770.1,33374.18,0.53
 2020 10:44:30 AM,9361.53,41436.62,992.79
 2020 10:44:34 AM,25444.43,34279.36,337.38
 2020 10:44:46 PM,479.52,-7745.63,864.7
 2020 10:44:48 PM,-1462.9,-2790.76,6626.07
 2020 10:45:02 AM,6956.34,-1661.45,0.05
 2020 10:45:05 AM,25110.71,33875.94,5.64
 2020 10:45:26 AM,-7648.47,16743.55,-17683.44
 2020 10:45:30 AM,7039.32,-1302.83,0.04
 2020 10:45:32 PM,-26654.86,-7008.58,0.02
 2020 10:45:54 PM,6994.12,-2164.93,0.02
 2020 10:45:56 PM,3486.52,1702.92,6751
 2020 10:45:56 PM,8910.98,-3928.22,0.1
 2020 10:46:11 AM,-26341.92,-8546.71,3506.24
 2020 10:46:16 AM,-82.3,7019.78,0.02
 2020 10:46:27 PM,419.99,-7835.33,862.95
 2020 10:46:35 AM,20543.39,37158.48,808.66
 2020 10:46:40 AM,-39755.48,-12362.54,-6567.51
 2020 10:46:40 AM,-39989.39,-11941.76,-6047.36
 2020 10:46:40 PM,-299.9,-7139.36,0.04
 2020 10:46:42 AM,2728.47,7318.87,823.7
 2020 10:46:48 AM,-4898.96,-4660.73,0.03
 2020 10:46:56 PM,3054.34,-1154.17,6063.8
 2020 10:46:58 AM,124,-3845.18,5650.54
 2020 10:47:06 AM,-40671.69,-8757.86,-6857.41
 2020 10:47:14 AM,-3149.84,1357.64,6481.82
 2020 10:47:25 PM,3869.8,-1164.23,6721.62
 2020 10:47:27 PM,2803.25,-1661.31,6588.75
 2020 10:47:28 AM,429.42,6939.04,0.03
 2020 10:47:31 AM,-2579.75,986.33,7265.81
 2020 10:47:31 PM,3793.09,-1282.67,6491.16
 2020 10:47:33 AM,-24565.65,-12646.3,-3971.97
 2020 10:47:33 AM,-37901.39,-16918.31,-7412.61
 2020 10:47:42 PM,-40497.7,-11808.12,-6.76
 2020 10:47:49 AM,-2447.53,-6379.42,0.03
 2020 10:47:52 AM,-7003.59,764.89,1268.59
 2020 10:47:55 PM,-7416.69,-41476.69,1377.5
 2020 10:48:11 AM,326.59,-7765.48,0.04
 2020 10:48:14 PM,-6624,-1977.41,0.05
 2020 10:48:14 PM,10067.37,1259.09,0.03
 2020 10:48:18 AM,-1496.04,11771.66,-10626.01
 2020 10:48:18 AM,-30266.6,-28426.44,-7376.07
 2020 10:48:19 AM,-8303.79,484.93,1021.91
 2020 10:48:29 AM,-32070.7,27294.03,2292.29
 2020 10:48:32 AM,-7197.71,-2628.04,1440.48
 2020 10:48:37 AM,-9902.36,-935.61,-0.02
 2020 10:48:44 AM,-28781.84,-30886.31,-5664.18
 2020 10:48:44 AM,-28602.19,-30523.13,-5468.45
 2020 10:48:48 AM,391.57,6942.17,0.04
 2020 10:49:12 PM,-5575.13,4024.29,0.03
 2020 10:49:13 PM,2966.39,920.49,7065.08
 2020 10:49:24 PM,-1873.51,-7076.2,842.68
 2020 10:49:33 AM,-6050.86,5061.63,0.06
 2020 10:49:34 AM,6880.49,-675.09,0.04
 2020 10:49:34 PM,-1435.8,-6772.27,0.04
 2020 10:49:35 AM,-3317.72,1106.38,7096.09
 2020 10:49:35 AM,-5650.5,-1754.21,3314.46
 2020 10:49:42 AM,1077.92,7102.37,0.04
 2020 10:49:49 PM,3338.67,-252.33,7014.73
 2020 10:49:49 PM,3004.5,3930.6,5987.4
 2020 10:49:58 PM,395.02,-7693.7,748.96
 2020 10:50:11 PM,-7998.41,4862.5,-4123.73
 2020 10:50:20 PM,-2526.99,-6895.45,814.53
 2020 10:50:21 AM,10880.16,38707.64,461.5
 2020 10:50:28 PM,-1110.89,-7201.31,808.71
 2020 10:50:32 AM,-4884.09,-2603.95,3987.9
 2020 10:50:35 AM,1725.71,6650.95,0.04
 2020 10:51:02 PM,4707.94,-650.05,6273.76
 2020 10:51:09 AM,6308.78,-2793.71,0.03
 2020 10:51:13 PM,3425.62,-1392.75,6890.17
 2020 10:51:27 AM,-249.92,7119.36,0.13
 2020 10:51:32 PM,3150.27,125.77,7151.45
 2020 10:51:36 AM,936.34,3034.45,6075.55
 2020 10:51:39 AM,530.15,-6958.12,0.04
 2020 10:51:50 PM,2048.55,-896.87,6999.07
 2020 10:52:02 AM,-21177.75,-11594.17,8155.92
 2020 10:52:02 AM,-913.8,-6912.02,0.05
 2020 10:52:10 PM,3909.02,-6163.5,0.03
 2020 10:52:15 AM,-1044.76,-6896.81,0.05
 2020 10:52:22 PM,3716.76,-1337.19,6698.89
 2020 10:52:46 AM,-8527.42,-987.82,0.03
 2020 10:53:09 AM,5012.59,-4985.32,-0.08
 2020 10:53:14 AM,-6118.65,3876.55,0.04
 2020 10:53:17 AM,1324.49,-7080.16,0.03
 2020 10:53:19 AM,937.63,6809.29,0.04
 2020 10:53:22 AM,830.29,-6807.1,0.03
 2020 10:53:33 AM,7574.2,2107.84,0.06
 2020 10:53:36 AM,-29588.47,-29990.66,-1904.27
 2020 10:53:38 AM,1727.21,6650.36,0.04
 2020 10:53:39 AM,106.63,-7380.61,0.04
 2020 10:54:00 AM,-39063.07,17597.28,-637.03
 2020 10:54:02 AM,-42072.49,-2789.12,12.27
 2020 10:54:02 AM,-42072.96,-2870.1,17.76
 2020 10:54:03 AM,-17859.61,20090.92,-969.27
 2020 10:54:22 AM,268.35,7080.74,0.09
 2020 10:54:23 PM,6070.05,-4110.75,0.05
 2020 10:54:24 PM,3957.11,1285.2,6256.22
